TimeInSeconds,TimeToFinishSession,Scene,PlayerPositionX,PlayerPositionY,PlayerPositionZ,RawInputPositionX,RawInputPositionZ,ObjectiveType,ObjectiveCompletion,Score,ObjectiveWindow,CitySigns,MiniMap,NavigationArrow,PlayerRotation,ReachedLocation
61287.009,1718.699,City,8.099995,1.510022,90.222,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.013,1718.696,City,8.099995,1.510022,90.22202,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.016,1718.693,City,8.099995,1.510022,90.22202,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.019,1718.69,City,8.099995,1.510022,90.22202,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.022,1718.687,City,8.099995,1.510022,90.22202,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.025,1718.684,City,8.099995,1.510022,90.22202,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.029,1718.681,City,8.099995,1.510022,90.22202,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.032,1718.677,City,8.099995,1.510022,90.22203,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.034,1718.674,City,8.099995,1.510022,90.22203,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.037,1718.671,City,8.099995,1.510022,90.22203,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.040,1718.668,City,8.099995,1.510022,90.22203,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.043,1718.665,City,8.099995,1.510022,90.22203,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.046,1718.662,City,8.099995,1.510022,90.22203,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.049,1718.66,City,8.099995,1.510022,90.22203,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.052,1718.657,City,8.099995,1.510022,90.22205,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.054,1718.654,City,8.099995,1.510022,90.22205,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.057,1718.651,City,8.099995,1.510022,90.22205,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.060,1718.648,City,8.099995,1.510022,90.22205,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.065,1718.645,City,8.099995,1.510022,90.22205,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.069,1718.641,City,8.099995,1.510022,90.22205,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
61287.072,1718.637,City,8.099995,1.510022,90.22206,0,0,GoToFashionStore,0,20,1,1,0,0,270,0
