TimeInSeconds,TimeToFinishSession,Scene,PlayerPositionX,PlayerPositionY,PlayerPositionZ,RawInputPositionX,RawInputPositionZ,ObjectiveType,ObjectiveCompletion,Score,ObjectiveWindow,LevelNumber,Type,Scenario,Category,ImagesToFind,Columns,Rows,ObjectiveVisible,HintsActive,SelectedImage,CorrectImages,Wrong Images
61250.030,1753.6,Home,0.007475886,0.893,-2.286265,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.042,1753.595,Home,0.006239812,0.893,-2.287042,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.058,1753.584,Home,0.003773043,0.893,-2.288451,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.063,1753.569,Home,0.00112641,0.893,-2.289669,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.073,1753.564,Home,0.0002996502,0.893,-2.290005,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.078,1753.553,Home,-0.001031826,0.893,-2.290356,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.084,1753.548,Home,-0.001659285,0.893,-2.290452,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.089,1753.542,Home,-0.002170642,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.095,1753.537,Home,-0.002588745,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.104,1753.532,Home,-0.002926267,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.109,1753.522,Home,-0.003260264,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.114,1753.517,Home,-0.003359684,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.120,1753.511,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.135,1753.506,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.140,1753.491,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.151,1753.486,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.156,1753.476,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.166,1753.471,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.171,1753.46,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.182,1753.456,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.187,1753.444,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.198,1753.44,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.214,1753.428,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.223,1753.412,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.228,1753.403,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.245,1753.398,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.250,1753.381,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.261,1753.376,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.266,1753.366,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.276,1753.361,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.280,1753.35,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.292,1753.346,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.298,1753.334,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.304,1753.328,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.309,1753.323,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.314,1753.317,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.323,1753.311,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.329,1753.302,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.335,1753.297,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.340,1753.292,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.345,1753.286,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.351,1753.281,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.372,1753.275,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.377,1753.255,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.382,1753.25,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.388,1753.244,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.394,1753.239,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.399,1753.233,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.405,1753.227,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.411,1753.221,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.416,1753.216,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.422,1753.21,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.428,1753.205,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.433,1753.199,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.438,1753.193,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.444,1753.188,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.450,1753.182,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.455,1753.177,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.460,1753.171,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.466,1753.166,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.471,1753.161,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.476,1753.155,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.483,1753.15,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.489,1753.143,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.495,1753.137,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.501,1753.131,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.506,1753.125,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.516,1753.12,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.522,1753.109,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.528,1753.104,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.533,1753.099,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.543,1753.093,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.549,1753.084,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.554,1753.078,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.560,1753.073,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.565,1753.067,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.572,1753.062,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.577,1753.054,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.583,1753.048,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.589,1753.043,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.594,1753.038,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.599,1753.032,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.604,1753.027,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.611,1753.022,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.616,1753.015,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.622,1753.01,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.628,1753.004,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.633,1752.999,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.651,1752.993,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.657,1752.974,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.668,1752.969,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.674,1752.958,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.683,1752.953,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.688,1752.944,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.694,1752.938,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.699,1752.933,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.704,1752.927,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.709,1752.922,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.715,1752.917,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.720,1752.911,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.725,1752.906,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.730,1752.901,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.736,1752.895,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.741,1752.89,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.747,1752.885,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.752,1752.879,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.762,1752.874,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.767,1752.865,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.777,1752.86,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.783,1752.849,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.793,1752.844,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.797,1752.834,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.808,1752.829,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.824,1752.818,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.830,1752.802,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.840,1752.796,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.845,1752.786,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.851,1752.781,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.856,1752.775,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.861,1752.77,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.867,1752.765,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.873,1752.759,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.886,1752.754,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.892,1752.74,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.901,1752.734,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.907,1752.725,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.912,1752.719,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.918,1752.714,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.922,1752.709,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.927,1752.704,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.933,1752.698,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.947,1752.693,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.953,1752.679,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.964,1752.673,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.980,1752.662,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.985,1752.646,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.991,1752.641,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61250.996,1752.635,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61251.001,1752.63,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61251.007,1752.625,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61251.012,1752.62,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61251.027,1752.614,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61251.033,1752.599,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61251.043,1752.593,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61251.048,1752.583,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61251.059,1752.578,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61251.063,1752.568,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61251.073,1752.563,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61251.078,1752.553,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61251.083,1752.548,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61251.089,1752.544,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61251.093,1752.538,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61251.103,1752.533,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61251.112,1752.523,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
61251.117,1752.514,Home,-0.003371982,0.893,-2.290456,0,0,PlayRehatask,0,10,1,L1,Sequence,3,Home-3,6,3,2,TextSmallDisplay,0,NaN,0,0
